Sample ID,Outcome,SampleType,IsRejected,Result,ResultInfo,File name,Instrument ID,Experiment created at (UTC),Analysis created at (UTC),Analysis created by,Analysis approved at (UTC),Analysis approved by,Analysis authorized at (UTC),Analysis authorized by,FF software version,Well,Assay,AP version,SampleTypeName,Lot,Channel_1_Target,Channel_1_result,Channel_1_Cq,Channel_1_EndFluoRaw,Channel_1_EndFluoBC,Channel_2_Target,Channel_2_result,Channel_2_Cq,Channel_2_EndFluoRaw,Channel_2_EndFluoBC,Channel_3_Target,Channel_3_result,Channel_3_Cq,Channel_3_EndFluoRaw,Channel_3_EndFluoBC,Channel_4_Target,Channel_4_result,Channel_4_Cq,Channel_4_EndFluoRaw,Channel_4_EndFluoBC,Channel_5_Target,Channel_5_result,Channel_5_Cq,Channel_5_EndFluoRaw,Channel_5_EndFluoBC
"Sample 100",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E4,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,391039.94,700.8063978245326,"N gene",Negative,,195044.55,-133.2411266724641,"S gene",Negative,,214459.72,739.8184602264914,"MS2",Positive,22.386045372572,860533.94,562401.0316756241,"",,,,
"Sample 101",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E5,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,28.284015640290,948761.0,558532.7457286852,"N gene",Positive,28.315397847258,710496.4,522632.81078348885,"S gene",Positive,28.614598401478,700219.1,475232.73659915046,"MS2",Positive,22.373453548448,912025.3,599607.6522245891,"",,,,
"Sample 102",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E6,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,386107.4,567.3840565003902,"N gene",Negative,,218858.11,660.0782865562195,"S gene",Negative,,212807.72,385.9798498151918,"MS2",Positive,22.271427886960,937189.25,609714.9709063557,"",,,,
"Sample 103",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E7,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,29.162959287075,955462.6,527503.5873902672,"N gene",Positive,29.075946863540,772864.56,548552.8832873236,"S gene",Positive,30.109403916736,608664.2,359988.561076524,"MS2",Positive,21.997808004377,1021923.4,672557.2334748826,"",,,,
"Sample 104",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E8,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,437084.97,-5.859503823037051,"N gene",Negative,,206403.67,-90.09638216108438,"S gene",Negative,,271479.78,-296.5573452991558,"MS2",Positive,22.056838517670,1079406.4,704838.5279328588,"",,,,
"Sample 105",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E9,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,30.747212779283,813136.06,392707.4336007141,"N gene",Positive,30.007460308141,704673.44,489519.46962413966,"S gene",Positive,31.288061465738,522305.06,274994.0755199404,"MS2",Positive,22.276346709527,1036094.9,677246.3238223105,"",,,,
"Sample 106",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E10,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,30.536601015315,828477.44,391793.10423553153,"N gene",Positive,30.179507169842,654128.44,444784.1731616552,"S gene",Positive,30.824820259762,620127.2,348367.9676262614,"MS2",Positive,22.228976130058,1087976.6,713014.6012807274,"",,,,
"Sample 107",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,30.955287864720,794096.0,365518.3990604366,"N gene",Positive,30.453433528023,645795.2,425614.3766147908,"S gene",Positive,32.385553152991,498143.62,221519.12667947466,"MS2",Positive,22.051247522053,1064880.2,701292.941433381,"",,,,
"Sample 108",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,430174.4,-1050.2241029091317,"N gene",Negative,,200049.34,-53.21476821602141,"S gene",Negative,,263027.66,-569.4423023019283,"MS2",Positive,22.170264491276,1086640.9,713696.3145675117,"",,,,
"Sample 109",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,31.746107349597,685685.9,272351.95209251606,"N gene",Positive,32.118450460939,492829.44,280181.2258586876,"S gene",Positive,34.049751940105,335375.84,89032.7417112166,"MS2",Positive,22.092667283598,1038445.5,681257.8322102877,"",,,,
"Sample 110",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,422905.34,-1012.7624923070528,"N gene",Negative,,210217.47,439.1039315879069,"S gene",Negative,,258432.33,96.67580272232271,"MS2",Positive,21.850323280872,1089952.4,717038.6524389689,"",,,,
"Sample 111",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E15,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,32.988255554848,572861.06,166808.45471984652,"N gene",Positive,32.389941015909,476272.66,264456.00946854096,"S gene",Positive,35.391709448100,267511.44,33365.0214471046,"MS2",Positive,22.022484097445,998861.3,659624.7466889869,"",,,,
"Sample 112",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E16,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,430452.38,-98.5862194361111,"N gene",Negative,,213938.81,-149.09732601823947,"S gene",Negative,,252408.6,110.53291244361714,"MS2",Positive,21.982275268179,1051478.6,689503.0513254693,"",,,,
"Sample 113",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E17,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,32.936822510195,588872.0,174892.034091674,"N gene",Positive,34.237810594962,326942.22,118495.00428833973,"S gene",Positive,35.037077457845,277043.78,39219.61564056952,"MS2",Positive,22.465697090370,993220.06,652092.3986456272,"",,,,
"Sample 114",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E18,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,432889.5,-264.16359908981144,"N gene",Negative,,206035.2,-680.2547419413387,"S gene",Negative,,248118.72,427.30631979073223,"MS2",Positive,22.341675046876,1021313.0,668113.0959023741,"",,,,
"Sample 115",Positive,Regular,No,Positive,"Positive at limit of detection.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E19,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,411344.34,-1184.650366596523,"N gene",Positive,35.462113682207,266564.7,54676.62176043834,"S gene",Negative,,227002.44,-570.9581836727839,"MS2",Positive,22.316392708864,964697.56,631569.2115562622,"",,,,
"Sample 116",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E20,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,405861.16,-780.1595017730306,"N gene",Negative,,206988.78,-309.2615382126753,"S gene",Negative,,224939.69,-187.23152915198074,"MS2",Positive,22.103898831325,931859.8,612543.0744590098,"",,,,
"Sample 117",Positive,Regular,No,Positive,"2019-nCoV detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E21,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Positive,35.181593196537,445473.66,36402.10799306232,"N gene",Positive,35.391844192044,260352.27,61052.79363673995,"S gene",Positive,35.254384629405,271161.22,40302.940185439045,"MS2",Positive,23.598251617286,921623.44,583974.9771633975,"",,,,
"Sample 118",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E22,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,408276.97,2488.416851858557,"N gene",Negative,,200167.17,514.3925439285981,"S gene",Negative,,216411.88,1093.3860018649605,"MS2",Positive,23.376552230879,909080.44,566977.40162612,"",,,,
"Sample 119",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E23,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,400870.4,1697.225290390395,"N gene",Negative,,200611.03,491.4232834859723,"S gene",Negative,,203988.55,615.6426013437178,"MS2",Positive,23.672335774992,879526.4,555603.7736338404,"",,,,
"Sample 120",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",E24,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,403258.06,1403.029728940772,"N gene",Negative,,207700.06,-151.02955063631381,"S gene",Negative,,198649.84,400.0828380214271,"MS2",Positive,23.365697609984,875211.1,542903.5384486328,"",,,,
"Sample 121",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F1,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,435880.22,-1140.1737794310795,"N gene",Negative,,208352.95,-714.6938693921879,"S gene",Negative,,229082.06,190.22205887915376,"MS2",Positive,22.206943522988,935739.4,607452.0318792562,"",,,,
"Sample 122",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F2,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,418734.44,1015.0738131216525,"N gene",Negative,,188840.95,823.8847134659343,"S gene",Negative,,227589.25,356.69944868836376,"MS2",Positive,22.280186467466,909405.25,595808.8454453864,"",,,,
"Sample 123",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F3,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,417174.22,10462.976758662428,"N gene",Negative,,184685.11,1816.0214725145001,"S gene",Negative,,233723.9,2208.512123153139,"MS2",Positive,23.393735074382,929321.3,587010.1444772524,"",,,,
"Sample 124",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F4,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,389591.4,88.54570599317285,"N gene",Negative,,186102.55,-130.3313429866522,"S gene",Negative,,217835.03,600.3765459450192,"MS2",Positive,22.434830427661,861741.06,563438.5783293905,"",,,,
"Sample 125",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F5,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,404019.0,1701.9936999804588,"N gene",Negative,,194939.47,413.869088913645,"S gene",Negative,,235338.72,1296.2092692274366,"MS2",Positive,22.144336729225,948768.56,621724.7348101252,"",,,,
"Sample 126",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F6,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,387365.88,279.03689847290326,"N gene",Negative,,209089.33,1370.3155511134125,"S gene",Negative,,220065.31,788.286197579923,"MS2",Positive,22.216004356716,946489.56,617376.7001676614,"",,,,
"Sample 127",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F7,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,487954.3,1326.755312341982,"N gene",Negative,,228512.23,1055.78184082704,"S gene",Negative,,240902.25,992.4783556730744,"MS2",Positive,23.211471982182,998243.4,614216.8284637149,"",,,,
"Sample 128",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F8,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,423799.62,944.386586272752,"N gene",Negative,,200608.67,1181.7901161936738,"S gene",Negative,,262132.83,1646.705916468457,"MS2",Positive,22.074081112424,1055450.9,693762.7781543494,"",,,,
"Sample 129",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F9,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,412892.38,3578.60066283521,"N gene",Negative,,213070.52,2504.610611583655,"S gene",Negative,,242909.03,2463.0499811411846,"MS2",Positive,23.251034934175,1037812.9,652461.2812032668,"",,,,
"Sample 130",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F10,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,422727.5,1275.0802860117965,"N gene",Negative,,203540.89,1472.226556457797,"S gene",Negative,,259594.75,1191.4997697845072,"MS2",Positive,22.051722275635,1050705.1,689447.4591408187,"",,,,
"Sample 131",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F11,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,415163.9,2958.505231888036,"N gene",Negative,,211472.89,1730.6734315541269,"S gene",Negative,,246396.48,1835.4405374554487,"MS2",Positive,23.215130178868,1045977.8,651088.6918406417,"",,,,
"Sample 132",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F12,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,411733.06,1508.3058972115455,"N gene",Negative,,207574.52,815.5834794884366,"S gene",Negative,,253852.5,872.4176137694831,"MS2",Positive,22.220741859315,1060938.6,696549.0421791879,"",,,,
"Sample 133",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F13,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,420349.2,6666.872424782836,"N gene",Negative,,213962.95,1958.8760076281278,"S gene",Negative,,257582.55,1722.3680908830008,"MS2",Positive,23.262935793650,1081483.1,679109.7909257021,"",,,,
"Sample 134",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F14,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,400847.9,1863.3783985060295,"N gene",Negative,,198573.31,1226.5160928187022,"S gene",Negative,,250928.06,1518.1761034798515,"MS2",Positive,22.361208821906,1038055.44,685027.9845191332,"",,,,
"Sample 135",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F15,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,386009.84,1967.1096002779645,"N gene",Negative,,204400.23,2071.247132445499,"S gene",Negative,,229903.34,1138.8431029227581,"MS2",Positive,23.246124730422,987360.2,623286.6893390202,"",,,,
"Sample 136",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F16,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,406215.88,949.9557107603823,"N gene",Negative,,206006.77,496.7899447573724,"S gene",Negative,,249638.73,5069.386209136576,"MS2",Positive,22.181764282494,1020543.94,672705.0874592104,"",,,,
"Sample 137",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F17,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,376402.84,1410.8109460045557,"N gene",Negative,,191711.45,347.44092564108394,"S gene",Negative,,224076.0,1205.4479914486844,"MS2",Positive,22.313364393610,943619.94,620966.9987264863,"",,,,
"Sample 138",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F18,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,386745.3,1385.5843568879848,"N gene",Negative,,185040.94,111.82512664073113,"S gene",Negative,,227574.6,1444.428328290292,"MS2",Positive,22.263808640126,934415.3,614264.5397464265,"",,,,
"Sample 139",Negative,Regular,No,Negative,"2019-nCoV not detected.","QC20211124-Qnostics-Panel-8184.eds","278873126","2021-11-25T04:58:07","2021-12-14T13:45:25","thomas.ingram@md.catapult.org.uk","2021-12-14T13:48:51","thomas.ingram@md.catapult.org.uk","2021-12-14T13:50:05","Thomas.Ingram@nottingham.ac.uk","3.300.6",F19,"TaqMan 2019-nCoV Assay Kit V2 UK NHS 384",1.2,"Regular","Testlot4","ORF1ab",Negative,,382827.97,1874.7726270270146,"N gene",Negative,,195788.66,930.3497708942366,"S gene",Negative,,211965.47,1161.217158616308,"MS2",Positive,23.353501316832,902150.75,565792.2844034529,"",,,,
